uidx,obs_id,exchange_idx,student_text,teacher_text,follow_up_unfiltered_zscore,follow_up_unfiltered_majority,follow_up_filtered_zscore,follow_up_filtered_majority
165_119,165,165_119,Maybe put ’em in groups about how popular they are.,"About the popularity of that candy.  Okay, what else can we look at?   What else can we think about, to think outside the box?  Come out your box.  Okay, we know about the colors.  We know about the flavors.  We know that we’re gonna sit and count them and group them, but say we were doing – first of all, what could we take to find out about Skittles?",1.81004438259756,2.0,1.5303974737366932,1.0
168_105,168,168_105,"11:25.  Hold up, hold up.",If you start at your –,-0.8129888438995002,0.0,,
169_170,169,169_170,So we do this one ourselves and then we write problems for our partners?,"This one is not for yourself; right now you are working together with somebody else. You write the problem completely formed the way it is, usually letters –",0.42350271835207787,1.0,-0.7679605615177535,0.0
16_119,16,16_119,"Ooh, I know; 8 times 36.","Yeah, I would do 8 times 36.  It’s gonna be much faster than doing that whole chart.  The chart is a good way to visualize and to remind yourself and, if you had that idea earlier, then you should have stuck with it.",-0.4945125497550742,0.0,-1.1937336386313322,
16_198,16,16_198,But it’s easier if you do it this way.,And this is 140 days or months?  Days.  Okay?  So go ahead and stick those labels in.,-0.037675261431981966,1.0,-0.9049573678501135,0.0
170_171,170,170_171,Where do I do my work?,"On there.  Yes, around there.  Your answer goes inside your shape.  When you’re showing your work, that’s what’s going around.",-0.8441669364074901,0.0,,
170_197,170,170_197,I saw him go put them back for you.,They weren’t mine.  How did they get on my desk?  You guys are working quietly at your desk.  Group one is working quietly.  So is group two.  You just start.  We’re waiting on these last two groups who are working it out.  It sure is review.  It should be easy.,-0.9314487587103022,0.0,,
173_69,173,173_69,Radius is a line that can be drawn across a circle.,Where do you start?,0.9777989028266906,1.0,0.024985500167704584,0.0
176_9,176,176_9,I need a wipe.  I need a wipe.,"Sh.  Student I will collect it and then, Student A, she’ll get the markers.  No, you’re going to get the wipes and then, Student O, get the markers.  Here, I got a spare one.  Do not gratuitously talk.  Come on, quickly.  Let’s not get silly, y’all.",-0.9166823164308822,0.0,,
179_223,179,179_223,"Like this one to this one, that will be like the diameter because –",That would be a diameter.,-0.8980077786833901,0.0,,
179_225,179,179_225,– it says like it’s a segment that goes through the center to another edge?,Mm-hmm.,-0.9093242310190064,0.0,,
180_60,180,180_60,So now you’re gonna give people dollars?  Can I have the $10.00?,"Now I’m gonna give Student K $40.00.  Now write $40.00 on your white board.  And Student K has $40.00, okay?  That’s $.40. What – okay.",-0.8949301520674412,0.0,,
182_362,182,182_362,You can multiply and divide the numerator and the denominator by the same number.,By what?,0.15311847705629503,1.0,-0.49355297496374684,0.0
183_60,183,183_60,You count how many squares are in there.,"Okay, but what if you don’t want to count how many squares? What if you don’t have that option every time?  Student J, can you give it a go?",1.0128729907166167,1.0,-0.008073724193399912,0.0
189_316,189,189_316,I didn’t get that.,Now this is – I’m saying this assuming that was your answer. That’s just an example.,-0.21964172408443247,0.0,0.837707816583391,
189_347,189,189_347,"Um, I’m not sure.",Well how about use your fraction bars.,0.7642641657900343,1.0,-0.1268981663956513,0.0
190_115,190,190_115,Can we play the rule guy thing where we can shape in the –?,"That’s “fraction capture.  That was a choice, okay?  So the people that are gonna start off with me are gonna be group one and two back here.  All you need to bring is a pencil. I have everything else and I already have the chairs. Group three and four, you can start off with the “take it to your seat.  Five and six, you’re gonna be doing the activity game.  Okay?  Make sure captains are the same as Monday and Tuesday work.  Make sure your chairs are pushed in please. Whatever your groups in.",-0.9350692417831367,0.0,,
190_238,190,190_238,I have four trapezoid wholes.,"Okay.  So write four. So how many wholes do you have and how many halves?  If you have nine trapezoids and two make a whole, Student T, then how many wholes do you have?",0.25060308140770754,1.0,-0.9128069274357089,0.0
190_264,190,190_264,"So I write 3 for wholes, two thirds.",Why do you have – why are you writing one triangle?,1.95864771235074,2.0,1.6808394393527868,1.0
190_492,190,190_492,Are we doing triangles or the rhombus?,So what would your whole – what would your mixed number be?  2 and –,-0.5363773557287669,0.0,-0.642356100012525,
191_228,191,191_228,Line segment BA corresponds to line segment HF.,"Yes, ma’am.  So, I hope that visual helped some.  Did it?",1.5872434047370445,2.0,1.0770702316953187,1.0
197_205,197,197_205,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.","Okay, so twelfths.  They’re saying that five twelfths – where’s five twelfths?",0.90624222562144,1.0,-0.08786449525146219,0.0
19_11,19,19_11,Solve the questions on page 41.  Draw a representation of your solution on paper then you write the word problem [under it].,You’re gonna work with a partner to solve the word problems on showing your solution and then write the word problem underneath it.  Step three.,-0.9753062976054867,0.0,,
19_148,19,19_148,It was on the floor.,It was on the floor.  [Make sure it goes in this.],-0.9559800368468693,0.0,,
2007_11,2007,2007_11,Write the word on the chart.,"So you each have a graphic organizer for today.  All of you, I have your tests to pass back.  All of you passed with an 84 or higher on your test for yesterday.  You are actually moving on to unit two.  You will work on today – you’ve finished all number forms, so you’re each going to pick one and right it down.  Student D is the first one.  Student D, you’re right here.  Actually, you three are with me at table one.  That’s for the next task.  Right now get task one and two finish.  It doesn’t matter.  Yes.  Just be careful.  You need to double check it.  Okay.  Student C, Student B, and Student E – that’s warning number two before worksheet island.  My floor group, they’re taking a test. You all need to whisper please.  Math workshop folders. You need your math workshop folder.  Student B has made our number.  Student B, you need to get your place value chart out.  Let’s give them a second to catch up since they just got in here.  Now you all are getting the place value. Write data and then what you think its definition might be. You’re doing it right now.  Student J, sit down.  Student B, I want you sitting here next to Student D since you’re both using the place value chart.",0.006901723116193932,0.0,1.6228995091814553,
2007_19,2007,2007_19,What’s a file folder?,"Then ones from the blue crate back there.  See the blue crate? Good.  The directions are on each of these, okay?  So these are going to be data.  All of these are numbers and operations, kind of what you’ve been working on.  This is probability.  This is algebra.  All of those are math, okay?  You need to separate these.  Write your number.  How many are in this place?",-0.5582751424647227,0.0,-1.0702591020190135,
2008_45,2008,2008_45,Two dimes and two pennies.,Okay.  Could be two dimes and two pennies.  What other kinds of coins?  How else could we show 22 out of 100 parts? Student L?,0.816949995370034,2.0,1.230303662882423,1.0
2008_69,2008,2008_69,"I’m shading in two tenths, two long sticks, and three little cubes.","So two tenths, two long sticks would be your tenths, and then the three little cubes would be your hundredths?  Okay.  Go ahead and write your decimal in the margin outside of the square somewhere.  You tell me, is that what we built?",1.3146228753707667,2.0,0.703328762754293,1.0
200_330,200,200_330,"Oh, I didn’t add that.  Orlando.  And Nashville to Orlando is 688 miles.","Okay, so where did the 446 come from?",1.506408674388122,2.0,1.0862087840085553,1.0
2014_33,2014,2014_33,I think these are Y axis and the X axis.,"They do.  Sometimes they refer to them as X and Y axis.  It depends on the type of graph. Okay.  You ready?  I wonder if that’s gonna work.  What do you need, Student D?  What’s the problem?  There’s no reason for you to be – no.  Go.",-0.895081236514252,0.0,,
2015_150,2015,2015_150,So we just write down 56-hundredths then?,Mm-hmm.,-0.8335125013334289,0.0,,
2015_192,2015,2015_192,I have kind of a like a necklace that’s –,"We’re not worried about the necklace.  So you all are getting ready to switch for your group, to your next station. Anybody have any questions?  Okay.  Wait.  Let me give everybody directions.  5, 4, 3.  Everybody freeze.  Stop. Freeze. We’re gonna move to our next rotation.  We are gonna move to our next rotation.  So if you’re at a game you need to stop where you are and move – now listen – move to the next game, unless the next game – Student A, wait – unless the next game is the same game you’re currently playing.  Some of you, the next game is the same game.  So Student L and Student A, you all can stay where you are because your next game is the same game.  Does that make sense?  You all will need to stop where you’re going and come to this game over here.  And everybody here will switch games, except you guys can stay on this game.  You all will move to this game, and you all will move to this one.  Does that make sense?",-0.955980036846869,0.0,,
2015_236,2015,2015_236,Just write down the problem.,Excuse me.  You know you need to be looking at the computer and working with them.,-0.9189155715032017,0.0,,
2015_38,2015,2015_38,"So when we’re modeling it up here, we just use these grids to color it in with the different colors?",Mm-hmm.,-0.9417370423421149,0.0,,
2016_144,2016,2016_144,Three wholes are the same thing as 30-tenths because 10-tenths equals to one whole and there is 30-tenths.  So there’s three wholes.,"Okay.  Since there are 10-tenths to equal one whole and you have 30 of these tenths, 10 of them are gonna be one whole. Ten of them are gonna be 2 wholes, and then the third group of 10 is gonna be 3 wholes.  So that’s really what you’re doing.  It’s like here’s my gallon of gas.  Here’s how much it costs me for one gallon of gas, $3.00, and I’m not just putting in –",-0.5050174887270541,0.0,-0.6243640832675886,
