uidx,obs_id,exchange_idx,student_text,teacher_text,student_on_task_num_agree,student_on_task_majority,student_on_task_std,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_std,active_listening_num_agree,active_listening_majority,active_listening_std,follow_up_num_agree,follow_up_majority,follow_up_std,student_on_task,teacher_on_task,active_listening,follow_up,both_on_task,follow_up_excl_none,follow_up_grouped,student_on_task_zscore,teacher_on_task_zscore,active_listening_zscore,follow_up_zscore,both_on_task_zscore,follow_up_excl_none_zscore,follow_up_grouped_zscore
1079_17,1079,1079_17,Read the problem.  How can you tell – how can you re-tell –,"I don’t see anything that says that.  Somebody help Student J out.  The first thing what does it say, Student Z?",3,1,0.0,2,1,0.5773502691896258,1,,0.7071067811865476,2,1.0,0.0,1.0,0.6666666666666666,1.5,1.0,0.6666666666666666,0.0,0.6666666666666666,0.42252442262992185,-0.4261177023963924,0.16775835233626898,0.011625628885155823,-0.37804698861839875,-0.8260160880848594,-0.05674966588183276
1079_171,1079,1079_171,I can’t stand time elapsed.,Shhh.  I would like everybody to use our four steps and get me an answer.  Mrs. B took her kids to school at 7:30.  Now I’m gonna start you off since you folks need a little bit –,4,1,0.0,4,1,0.0,3,0.0,0.5,1,,,1.0,1.0,0.25,0.0,1.0,,0.0,0.4741862294922764,0.4633571485927295,-1.438470791916552,-1.3242543694609794,0.49786674442968687,,-0.9228919474857395
1079_181,1079,1079_181,"Just to do to finish the problem.  Oh, that’s [fine].",Finish the problem.  Let me see.  Good Student S.,2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,0.0,,0.3333333333333333,,0.0,-1.3635243805938961,-1.4375924091256314,-1.7594184629593836,,-1.2837109444370147,,-0.8844205895545844
1079_232,1079,1079_232,Can I go with the Jackson 5?,"Yeah.  Temptations, Jackson 5, New Edition group leaders, come get your papers.  Temptations.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.404071136259486,-2.465197927187845,,,-2.355521198016486,,-0.9513313850702314
1079_234,1079,1079_234,I’m a group leader.  I’m a group leader.,Get the papers for your group.,2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,-1.1755778177136527,-1.2246596621203996,-0.3504435137681719,0.07163975323784609,-1.1193105791956286,-0.7317091157615132,-0.41274292620224234
1079_236,1079,1079_236,Are we gonna out in the hallway?,Yeah.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.394810651821258,-2.488673386716509,,,-2.2286106783833013,,-0.9176236933757078
1079_242,1079,1079_242,Student K is Jackson 5 leader.,"Supremes, Four Tops, and Miracles, come and get your assignment.",4,0,0.0,4,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.1985128519071244,-2.2954121950917044,,,-2.1026264145311977,,-0.9254049599044181
1079_252,1079,1079_252,Can I do all these problems?,"Yes, that’s not a problem.  Please get the other children inside.  Tell everyone to come inside.",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,0.0,-1.208288301493376,-1.2528668185132432,-0.5577221392197332,-1.4446046009727433,-1.1731960117481315,,-0.8871992569185972
1079_27,1079,1079_27,What do you know?  What do you want to find out?  Do you have all the information needed to solve the problem?,"Interesting.  And number 2, what must you do?  What must you do, Student S?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,2,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.499233660029398,0.48976261428847456,-0.7135263530487673,-0.09121403167811384,0.5294245236870277,-0.6467165739827413,0.10700246010735022
1079_37,1079,1079_37,Is the problem like when you solved before?  Is there a pattern you can use?  Then you draw a picture or a diagram.  Can you write a number model or make it a table?,Good.,3,1,0.0,3,1,0.0,2,0.0,0.5773502691896258,1,,,1.0,1.0,0.3333333333333333,0.0,1.0,,0.0,0.49159545801272725,0.47663174339205194,-1.7087939883227268,-1.1439803031246265,0.5138963590496272,,-0.8566971213706694
1079_39,1079,1079_39,Can you use counter base ten blocks or something or some other tool?,Good.,3,1,0.0,3,1,0.0,2,0.0,0.5773502691896258,1,,,1.0,1.0,0.3333333333333333,0.0,1.0,,0.0,0.4686771023194766,0.44478771120409055,-1.5249341396076128,-1.090672322791075,0.4838091513401183,,-0.8268447007744507
1079_41,1079,1079_41,Can you estimate the answer and check if you’re right?,"Good, Student S.  Good job.  Number 3, what’s number 3?  What’s the third thing we need to do, Student J?",3,1,0.0,3,1,0.0,3,1.0,0.0,2,1.0,0.5773502691896258,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.48093137325232554,0.45447160028074257,-0.48911426170857153,-0.18495366534624083,0.5015561448702662,-0.675787933861949,0.15164794243246058
1079_49,1079,1079_49,Does your answer make sense?  Does your answer agree with what you’re asking me?  Can you write a number model for the problem?  Can you solve the problem in another way?,You gotta look back.  Everybody say look back.,4,1,0.0,3,1,0.5,3,0.0,0.0,1,,,1.0,0.75,0.0,,0.75,,0.0,0.4727507552295461,-0.16832749790131446,-1.836600793548038,,-0.09690645354439602,,-0.909496604203499
1079_84,1079,1079_84,"No, she didn’t.  Be quiet.","That’s the cake, sugar foot.  Or lemon.  Now you could choose from five different frosting flavors for your cake.  How many different kinds of cake combinations could you order if you chose one cake and one frosting?  So which cake do you all want, chocolate or vanilla?",3,0,0.5,3,1,0.5,1,,,1,,,0.25,0.75,0.0,,0.25,,0.0,-1.611627928220688,-0.18071514860085475,-1.5832868614744435,,-1.5050188585869053,,-0.9526785207885994
1079_89,1079,1079_89,Where’s vanilla on vanilla?,"That’s vanilla frosting.  Now who can solve this problem?  How many different kinds of cake combinations could you order if you chose one cake and one frosting?  Vanilla, how many different combinations do you see here?  Vanilla and what?",2,1,0.5773502691896258,2,1,0.5773502691896258,1,,1.4142135623730951,1,,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,-0.422698931940646,-0.402264837633082,-0.2623777130257018,0.07163975323784609,-0.38374640273341026,-0.7317091157615132,-0.49389394187216845
1084_366,1084,1084_366,Do it in our notebook?,"Yep.  I want you to have it in your notebook correct.  [Side comment about sharpening pencil].  So, show me that you broke it into the correct number of pieces based on the denominator.  Yes?",3,1,0.0,3,1,0.0,3,2.0,0.0,1,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.4263964342050992,0.42939046954624,0.9267767139816839,0.008150114138728423,0.4422686516254348,0.2069416923090534,0.35172423600819763
1084_78,1084,1084_78,Seven plus seven is fourteen.,"Okay, so you doubled.  You did your doubles first.  Okay. Fourteen plus eight?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.0,0.43567172243793606,0.43959459642795035,0.5804637296086642,0.16670987482152647,0.4533999783965656,-0.6514863237365337,0.5218487743884239
1087_19,1087,1087_19,[Crosstalk while discussing with other students],"Okay, I’m gonna bring you back.  So I heard range.  How many of you said range?  Okay, I heard range.  I’m gonna put these words in turquoise.  So I hear range.  Student C, what else did you hear?",2,1,0.5773502691896258,2,1,0.5773502691896258,2,1.0,0.0,1,,0.7071067811865476,0.6666666666666666,0.6666666666666666,1.0,1.5,0.6666666666666666,0.5,1.0,-0.46015562514327973,-0.4881213603014334,-0.5685463234726009,0.4874300114433863,-0.4386447405188116,0.10667186665790118,0.22425330614332464
1089_83,1089,1089_83,"3 and 4.  No, 12.","No, just 3.  It’s the number being divided into it.  So ‘cause we’re putting 3 into 12.  So it’s the number that you put into the dividend.  So what’s the divisor over here?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.4355814137462068,0.42496278133895937,0.26700740460932787,0.17081284993410298,0.461779482651413,-0.6483184010077924,0.557786531215748
1092_273,1092,1092_273,If you’re buying a refrigerator.,"Oh, if you’re buying a refrigerator, so you might – like, your family to me is huge, right?  Twins and then there’s two other boys and then you have your mom and your dad.  So you guys probably definitely need more food than I have, hmm? There’s a lot more people eating there.  Student A.",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,0.0,1.1547005383792517,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,0.6666666666666666,0.46783680244887194,0.43651871853352303,0.5652054554146614,-0.6138432477254306,0.5009435532064873,0.837707816583391,-0.20683873702940225
1094_22,1094,1094_22,Because the base of it is a hexagon.,Student K?,3,1,0.0,3,1,0.0,3,0.0,0.0,1,,,1.0,1.0,0.0,,1.0,,0.0,0.5027898705226932,0.48769418149479743,-1.9451927968530336,,0.5279203545475313,,-0.8340507234100435
1094_24,1094,1094_24,The base is a hexagon.,"And how do I know it’s a pyramid?  What characteristics does it have that makes it a pyramid?  Student K, what do you think?  Why would we call this a pyramid?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,1,,0.7071067811865476,1.0,1.0,0.6666666666666666,1.5,1.0,0.5,1.0,0.4305623949782005,0.4224986320494018,-0.7958044100695832,0.6885755591522649,0.44401429964964145,0.192147456165484,0.38329635156408104
1094_303,1094,1094_303,"On an octagonal prism on the apex.  I mean, no, the pyramid.","Oh, but I’m talking about – I’m just talking about prisms.",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,0.0,0.0,1.0,1.0,1.3333333333333333,0.0,1.0,,0.0,0.4432033974009302,0.4227317413182765,0.05112596262232975,-1.3642817180303792,0.4679193605727751,,-0.917472608928897
1098_255,1098,1098_255,The door going to be right there.,Okay.  The door’s right there.  Okay.  All right.,3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,0.0,0.0,1.0,1.0,1.6666666666666667,0.0,1.0,,0.0,0.44906150883743107,0.44296385192041815,0.4593710001312667,-1.2467446060376204,0.4647704383475504,,-0.8980077786833901
1098_303,1098,1098_303,"This is the entry.  And that’s the attic.  And that’s going to be the room for my kids.  And I need another piece of paper for the hallway, and that room.  [Crosstalk with other students].","Now, this is the outside of your house, right?",3,1,0.0,3,1,0.0,3,1.0,0.0,2,2.0,0.5773502691896257,1.0,1.0,1.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.4490615088374312,0.44296385192041815,-0.5295662218213465,1.0117588998615539,0.46477043834755044,0.652319740721972,1.3056657439020958
1099_110,1099,1099_110,One side is gonna be study hall and the other side is gonna be study room.,What’s the difference.,2,0,0.5773502691896258,3,0,0.0,1,,,1,,,0.3333333333333333,0.0,,,0.0,,0.0,-1.315603069340776,-2.221639547052398,,,-2.0730083977753,,-0.9312108825045137
109_213,109,109_213,I’ve got the answer.,Four thousand what?,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.5141935570608646,0.48496365695149374,-0.008804529574728845,-0.11374177572839227,0.5475817629471946,-1.0230186312623855,0.3122788029638586
10_283,10,10_283,How many snowballs are there in all?,"Excellent.  So you have 10 piles.  So the piles are the groups, right?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,1.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.3860388230755009,0.3757026684611688,0.6274944145687043,0.4829302905141253,0.3951483032502609,-0.1158047344768484,0.8046041487718822
10_297,10,10_297,There’s 58 people and 6 in each group.,There are 58 people in total though?,3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,1.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.4451894972622539,0.42883152135404795,0.48080098204091753,0.670419119018801,0.45962841212409655,0.041881340370328535,0.9806261127767196
1100_327,1100,1100_327,"And you do the other number, everything on top, too.",Right on.,3,1,0.0,3,1,0.0,3,1.0,0.0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.5066618820978704,0.5018265120611676,-0.46537656559475105,-1.2662484735017592,0.5330623807709851,,-0.8512236976190675
1101_255,1101,1101_255,I don’t even know.,"First of all, part of it is you’re doing this.  That’s part of the thing.  1, 2, that’s part of your problem.  Where is your decimal?  That’s the first question.",3,1,0.0,3,1,0.0,3,2.0,0.0,3,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.4377767876357359,0.4172695987286817,0.9680538753750726,0.12513254069855087,0.4591259471044937,-0.7262867524965418,0.416119423393379
110_184,110,110_184,"Zero.  I mean, 6 and 5.","This is your hundreds column, this is your tens column, and that’s your ones column.  So 6 and 5 is how much, Student N?  Is 12?",3,1,0.0,3,1,0.0,3,2.0,0.0,2,1.0,0.5773502691896257,1.0,1.0,2.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.5265381366854428,0.5092793611171368,0.8806662400704788,0.32773442396633845,0.5569492522224953,-0.2910683204321877,0.7601592801960507
110_241,110,110_241,You can use the 20.,"You can use the 20.  So what would 20 get you to?  If you added 10, what would that be?  Eight hundred and six.  So let’s break it up.  You say 10 is 806.  What’s 10 more?",3,1,0.0,3,1,0.0,3,2.0,0.0,2,1.0,0.5773502691896257,1.0,1.0,2.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.4125054108327357,0.39113862050615295,0.9692275189802636,0.36000807676355145,0.42594470922529987,-0.26958265232300516,0.732166257603447
1119_264,1119,1119_264,[I don’t want to color].,"– two more teachers came along.  So now we have one happy teacher, two happy teachers, and this one’s only a little happy.",2,1,0.5773502691896258,2,1,0.5773502691896258,2,0.0,0.0,1,,,0.6666666666666666,0.6666666666666666,0.0,,0.6666666666666666,,0.0,-0.3836551410244473,-0.40162711377681476,-1.9769081515887272,,-0.34741299969185707,,-0.8873485183426126
1119_405,1119,1119_405,"– triple, third numbers to write equivalent expressions.","Okay, but this is a lot of new words, a lot of new vocabulary terms that we need to understand before we go on?  Yes?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.5011365659445798,0.4752590145924042,0.2584942226756091,0.7422735029727133,0.5229289056977626,0.3058189222897703,1.0614731191543083
1119_484,1119,1119_484,Divide by two – two [sides].,Say it again.,3,1,0.0,3,1,0.0,1,,1.0,2,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.3333333333333333,0.4439719916191504,0.4282299417352964,-0.5668483042996034,1.2509599873014619,0.45015784837524847,1.0398976144531802,0.7039135389122015
112_108,112,112_108,I already solved the problem.,"I didn’t see your hand up.  If you did not solve it the way number one, number two, or number three did, you’re taking notes.  Can I see? I didn’t see it.  I don’t see breaking up by place value.  Excellent.  It’s okay, she’s almost done.  Thank you, Student L.  Anyone else? If you did not break up both numbers by place value, please write this down.  If you did do it this way and didn’t do it this way, you’re writing this one down.  If you did it this way but you didn’t do it this way, you’re writing this number down. This is using a landmark number too.  I’m going to write that down.  Breaking one number apart, one number down by place value, and using a landmark number.  Okay, because this was very important what she did.  You can do that. That is okay.  Say she felt more comfortable with 250? She could take 250 off of there and put it here.  Or actually she’d be taking 54 and she’d be moving it onto here to make this 250.  Okay? Whatever you feel comfortable with as a landmark number, it’s usually by its tens and hundreds or ones, it’s usually tens and hundreds.  Okay? So if you solved it wrong you should be writing all these notes down.",3,1,0.0,3,1,0.0,1,,1.0,1,,0.7071067811865476,1.0,1.0,1.0,0.5,1.0,0.0,0.3333333333333333,0.4688966608717549,0.43514016950742956,-0.6367949059551486,-0.638334833127665,0.5046665512387312,-0.6243640832675886,-0.5323430844872142
112_118,112,112_118,"But I add all the 700, 100, 10 and 11.",You added it as you went along?,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.5151344501472714,0.5120098856604405,-0.001080417892336501,1.0798740997191967,0.5372878438228319,0.7116785873455012,1.4695742957163127
